,geometry,cluster
R126C113,"POLYGON ((4.89456342557574 52.62998395673526, 4.887683483143603 52.62998395673526, 4.887683483143603 52.62498408518488, 4.89456342557574 52.62498408518488, 4.89456342557574 52.62998395673526))",9
R127C75,"POLYGON ((4.633125613154556 52.63498382828564, 4.62624567072242 52.63498382828564, 4.62624567072242 52.62998395673526, 4.633125613154556 52.62998395673526, 4.633125613154556 52.63498382828564))",9
R127C89,"POLYGON ((4.729444807204466 52.63498382828564, 4.7225648647723295 52.63498382828564, 4.7225648647723295 52.62998395673526, 4.729444807204466 52.62998395673526, 4.729444807204466 52.63498382828564))",9
R127C91,"POLYGON ((4.743204692068739 52.63498382828564, 4.736324749636602 52.63498382828564, 4.736324749636602 52.62998395673526, 4.743204692068739 52.62998395673526, 4.743204692068739 52.63498382828564))",9
R127C92,"POLYGON ((4.750084634500875 52.63498382828564, 4.743204692068739 52.63498382828564, 4.743204692068739 52.62998395673526, 4.750084634500875 52.62998395673526, 4.750084634500875 52.63498382828564))",9
R127C93,"POLYGON ((4.756964576933012 52.63498382828564, 4.750084634500875 52.63498382828564, 4.750084634500875 52.62998395673526, 4.756964576933012 52.62998395673526, 4.756964576933012 52.63498382828564))",9
R127C94,"POLYGON ((4.763844519365148 52.63498382828564, 4.756964576933012 52.63498382828564, 4.756964576933012 52.62998395673526, 4.763844519365148 52.62998395673526, 4.763844519365148 52.63498382828564))",9
R127C95,"POLYGON ((4.770724461797284 52.63498382828564, 4.763844519365148 52.63498382828564, 4.763844519365148 52.62998395673526, 4.770724461797284 52.62998395673526, 4.770724461797284 52.63498382828564))",9
R127C131,"POLYGON ((5.018402389354195 52.63498382828564, 5.011522446922059 52.63498382828564, 5.011522446922059 52.62998395673526, 5.018402389354195 52.62998395673526, 5.018402389354195 52.63498382828564))",7
R127C132,"POLYGON ((5.0252823317863315 52.63498382828564, 5.018402389354195 52.63498382828564, 5.018402389354195 52.62998395673526, 5.0252823317863315 52.62998395673526, 5.0252823317863315 52.63498382828564))",7
R127C137,"POLYGON ((5.059682043947014 52.63498382828564, 5.052802101514877 52.63498382828564, 5.052802101514877 52.62998395673526, 5.059682043947014 52.62998395673526, 5.059682043947014 52.63498382828564))",7
R127C138,"POLYGON ((5.06656198637915 52.63498382828564, 5.059682043947014 52.63498382828564, 5.059682043947014 52.62998395673526, 5.06656198637915 52.62998395673526, 5.06656198637915 52.63498382828564))",7
R128C91,"POLYGON ((4.743204692068739 52.63998369983602, 4.736324749636602 52.63998369983602, 4.736324749636602 52.63498382828564, 4.743204692068739 52.63498382828564, 4.743204692068739 52.63998369983602))",9
R128C92,"POLYGON ((4.750084634500875 52.63998369983602, 4.743204692068739 52.63998369983602, 4.743204692068739 52.63498382828564, 4.750084634500875 52.63498382828564, 4.750084634500875 52.63998369983602))",9
R128C93,"POLYGON ((4.756964576933012 52.63998369983602, 4.750084634500875 52.63998369983602, 4.750084634500875 52.63498382828564, 4.756964576933012 52.63498382828564, 4.756964576933012 52.63998369983602))",9
R128C94,"POLYGON ((4.763844519365148 52.63998369983602, 4.756964576933012 52.63998369983602, 4.756964576933012 52.63498382828564, 4.763844519365148 52.63498382828564, 4.763844519365148 52.63998369983602))",9
R128C95,"POLYGON ((4.770724461797284 52.63998369983602, 4.763844519365148 52.63998369983602, 4.763844519365148 52.63498382828564, 4.770724461797284 52.63498382828564, 4.770724461797284 52.63998369983602))",9
R128C96,"POLYGON ((4.777604404229421 52.63998369983602, 4.770724461797284 52.63998369983602, 4.770724461797284 52.63498382828564, 4.777604404229421 52.63498382828564, 4.777604404229421 52.63998369983602))",9
R128C132,"POLYGON ((5.0252823317863315 52.63998369983602, 5.018402389354195 52.63998369983602, 5.018402389354195 52.63498382828564, 5.0252823317863315 52.63498382828564, 5.0252823317863315 52.63998369983602))",7
R128C133,"POLYGON ((5.032162274218468 52.63998369983602, 5.0252823317863315 52.63998369983602, 5.0252823317863315 52.63498382828564, 5.032162274218468 52.63498382828564, 5.032162274218468 52.63998369983602))",7
R128C134,"POLYGON ((5.039042216650604 52.63998369983602, 5.032162274218468 52.63998369983602, 5.032162274218468 52.63498382828564, 5.039042216650604 52.63498382828564, 5.039042216650604 52.63998369983602))",7
R128C137,"POLYGON ((5.059682043947014 52.63998369983602, 5.052802101514877 52.63998369983602, 5.052802101514877 52.63498382828564, 5.059682043947014 52.63498382828564, 5.059682043947014 52.63998369983602))",7
R128C138,"POLYGON ((5.06656198637915 52.63998369983602, 5.059682043947014 52.63998369983602, 5.059682043947014 52.63498382828564, 5.06656198637915 52.63498382828564, 5.06656198637915 52.63998369983602))",7
R128C139,"POLYGON ((5.073441928811286 52.63998369983602, 5.06656198637915 52.63998369983602, 5.06656198637915 52.63498382828564, 5.073441928811286 52.63498382828564, 5.073441928811286 52.63998369983602))",7
R129C91,"POLYGON ((4.743204692068739 52.644983571386405, 4.736324749636602 52.644983571386405, 4.736324749636602 52.63998369983602, 4.743204692068739 52.63998369983602, 4.743204692068739 52.644983571386405))",9
R129C95,"POLYGON ((4.770724461797284 52.644983571386405, 4.763844519365148 52.644983571386405, 4.763844519365148 52.63998369983602, 4.770724461797284 52.63998369983602, 4.770724461797284 52.644983571386405))",9
R129C130,"POLYGON ((5.011522446922059 52.644983571386405, 5.004642504489922 52.644983571386405, 5.004642504489922 52.63998369983602, 5.011522446922059 52.63998369983602, 5.011522446922059 52.644983571386405))",7
R129C133,"POLYGON ((5.032162274218468 52.644983571386405, 5.0252823317863315 52.644983571386405, 5.0252823317863315 52.63998369983602, 5.032162274218468 52.63998369983602, 5.032162274218468 52.644983571386405))",7
R129C134,"POLYGON ((5.039042216650604 52.644983571386405, 5.032162274218468 52.644983571386405, 5.032162274218468 52.63998369983602, 5.039042216650604 52.63998369983602, 5.039042216650604 52.644983571386405))",7
R129C135,"POLYGON ((5.045922159082741 52.644983571386405, 5.039042216650604 52.644983571386405, 5.039042216650604 52.63998369983602, 5.045922159082741 52.63998369983602, 5.045922159082741 52.644983571386405))",7
R129C136,"POLYGON ((5.052802101514877 52.644983571386405, 5.045922159082741 52.644983571386405, 5.045922159082741 52.63998369983602, 5.052802101514877 52.63998369983602, 5.052802101514877 52.644983571386405))",7
R129C137,"POLYGON ((5.059682043947014 52.644983571386405, 5.052802101514877 52.644983571386405, 5.052802101514877 52.63998369983602, 5.059682043947014 52.63998369983602, 5.059682043947014 52.644983571386405))",7
R129C138,"POLYGON ((5.06656198637915 52.644983571386405, 5.059682043947014 52.644983571386405, 5.059682043947014 52.63998369983602, 5.06656198637915 52.63998369983602, 5.06656198637915 52.644983571386405))",7
R129C139,"POLYGON ((5.073441928811286 52.644983571386405, 5.06656198637915 52.644983571386405, 5.06656198637915 52.63998369983602, 5.073441928811286 52.63998369983602, 5.073441928811286 52.644983571386405))",7
R129C140,"POLYGON ((5.080321871243423 52.644983571386405, 5.073441928811286 52.644983571386405, 5.073441928811286 52.63998369983602, 5.080321871243423 52.63998369983602, 5.080321871243423 52.644983571386405))",7
R130C92,"POLYGON ((4.750084634500875 52.64998344293679, 4.743204692068739 52.64998344293679, 4.743204692068739 52.644983571386405, 4.750084634500875 52.644983571386405, 4.750084634500875 52.64998344293679))",9
R130C93,"POLYGON ((4.756964576933012 52.64998344293679, 4.750084634500875 52.64998344293679, 4.750084634500875 52.644983571386405, 4.756964576933012 52.644983571386405, 4.756964576933012 52.64998344293679))",9
R130C95,"POLYGON ((4.770724461797284 52.64998344293679, 4.763844519365148 52.64998344293679, 4.763844519365148 52.644983571386405, 4.770724461797284 52.644983571386405, 4.770724461797284 52.64998344293679))",9
R130C99,"POLYGON ((4.79824423152583 52.64998344293679, 4.791364289093694 52.64998344293679, 4.791364289093694 52.644983571386405, 4.79824423152583 52.644983571386405, 4.79824423152583 52.64998344293679))",9
R130C134,"POLYGON ((5.039042216650604 52.64998344293679, 5.032162274218468 52.64998344293679, 5.032162274218468 52.644983571386405, 5.039042216650604 52.644983571386405, 5.039042216650604 52.64998344293679))",7
R130C135,"POLYGON ((5.045922159082741 52.64998344293679, 5.039042216650604 52.64998344293679, 5.039042216650604 52.644983571386405, 5.045922159082741 52.644983571386405, 5.045922159082741 52.64998344293679))",7
R130C136,"POLYGON ((5.052802101514877 52.64998344293679, 5.045922159082741 52.64998344293679, 5.045922159082741 52.644983571386405, 5.052802101514877 52.644983571386405, 5.052802101514877 52.64998344293679))",7
R130C137,"POLYGON ((5.059682043947014 52.64998344293679, 5.052802101514877 52.64998344293679, 5.052802101514877 52.644983571386405, 5.059682043947014 52.644983571386405, 5.059682043947014 52.64998344293679))",7
R130C138,"POLYGON ((5.06656198637915 52.64998344293679, 5.059682043947014 52.64998344293679, 5.059682043947014 52.644983571386405, 5.06656198637915 52.644983571386405, 5.06656198637915 52.64998344293679))",7
R130C139,"POLYGON ((5.073441928811286 52.64998344293679, 5.06656198637915 52.64998344293679, 5.06656198637915 52.644983571386405, 5.073441928811286 52.644983571386405, 5.073441928811286 52.64998344293679))",7
R130C140,"POLYGON ((5.080321871243423 52.64998344293679, 5.073441928811286 52.64998344293679, 5.073441928811286 52.644983571386405, 5.080321871243423 52.644983571386405, 5.080321871243423 52.64998344293679))",7
R130C141,"POLYGON ((5.087201813675559 52.64998344293679, 5.080321871243423 52.64998344293679, 5.080321871243423 52.644983571386405, 5.087201813675559 52.644983571386405, 5.087201813675559 52.64998344293679))",7
R130C142,"POLYGON ((5.094081756107696 52.64998344293679, 5.087201813675559 52.64998344293679, 5.087201813675559 52.644983571386405, 5.094081756107696 52.644983571386405, 5.094081756107696 52.64998344293679))",7
R130C143,"POLYGON ((5.100961698539832 52.64998344293679, 5.094081756107696 52.64998344293679, 5.094081756107696 52.644983571386405, 5.100961698539832 52.644983571386405, 5.100961698539832 52.64998344293679))",7
R131C92,"POLYGON ((4.750084634500875 52.65498331448717, 4.743204692068739 52.65498331448717, 4.743204692068739 52.64998344293679, 4.750084634500875 52.64998344293679, 4.750084634500875 52.65498331448717))",9
R131C93,"POLYGON ((4.756964576933012 52.65498331448717, 4.750084634500875 52.65498331448717, 4.750084634500875 52.64998344293679, 4.756964576933012 52.64998344293679, 4.756964576933012 52.65498331448717))",9
R131C95,"POLYGON ((4.770724461797284 52.65498331448717, 4.763844519365148 52.65498331448717, 4.763844519365148 52.64998344293679, 4.770724461797284 52.64998344293679, 4.770724461797284 52.65498331448717))",9
R131C135,"POLYGON ((5.045922159082741 52.65498331448717, 5.039042216650604 52.65498331448717, 5.039042216650604 52.64998344293679, 5.045922159082741 52.64998344293679, 5.045922159082741 52.65498331448717))",7
R131C136,"POLYGON ((5.052802101514877 52.65498331448717, 5.045922159082741 52.65498331448717, 5.045922159082741 52.64998344293679, 5.052802101514877 52.64998344293679, 5.052802101514877 52.65498331448717))",7
R131C137,"POLYGON ((5.059682043947014 52.65498331448717, 5.052802101514877 52.65498331448717, 5.052802101514877 52.64998344293679, 5.059682043947014 52.64998344293679, 5.059682043947014 52.65498331448717))",7
R131C138,"POLYGON ((5.06656198637915 52.65498331448717, 5.059682043947014 52.65498331448717, 5.059682043947014 52.64998344293679, 5.06656198637915 52.64998344293679, 5.06656198637915 52.65498331448717))",7
R131C139,"POLYGON ((5.073441928811286 52.65498331448717, 5.06656198637915 52.65498331448717, 5.06656198637915 52.64998344293679, 5.073441928811286 52.64998344293679, 5.073441928811286 52.65498331448717))",7
R131C140,"POLYGON ((5.080321871243423 52.65498331448717, 5.073441928811286 52.65498331448717, 5.073441928811286 52.64998344293679, 5.080321871243423 52.64998344293679, 5.080321871243423 52.65498331448717))",7
R131C141,"POLYGON ((5.087201813675559 52.65498331448717, 5.080321871243423 52.65498331448717, 5.080321871243423 52.64998344293679, 5.087201813675559 52.64998344293679, 5.087201813675559 52.65498331448717))",7
R131C142,"POLYGON ((5.094081756107696 52.65498331448717, 5.087201813675559 52.65498331448717, 5.087201813675559 52.64998344293679, 5.094081756107696 52.64998344293679, 5.094081756107696 52.65498331448717))",7
R131C143,"POLYGON ((5.100961698539832 52.65498331448717, 5.094081756107696 52.65498331448717, 5.094081756107696 52.64998344293679, 5.100961698539832 52.64998344293679, 5.100961698539832 52.65498331448717))",7
R131C144,"POLYGON ((5.1078416409719685 52.65498331448717, 5.100961698539832 52.65498331448717, 5.100961698539832 52.64998344293679, 5.1078416409719685 52.64998344293679, 5.1078416409719685 52.65498331448717))",7
R131C145,"POLYGON ((5.114721583404105 52.65498331448717, 5.1078416409719685 52.65498331448717, 5.1078416409719685 52.64998344293679, 5.114721583404105 52.64998344293679, 5.114721583404105 52.65498331448717))",7
R131C146,"POLYGON ((5.121601525836241 52.65498331448717, 5.114721583404105 52.65498331448717, 5.114721583404105 52.64998344293679, 5.121601525836241 52.64998344293679, 5.121601525836241 52.65498331448717))",7
R132C75,"POLYGON ((4.633125613154556 52.65998318603755, 4.62624567072242 52.65998318603755, 4.62624567072242 52.65498331448717, 4.633125613154556 52.65498331448717, 4.633125613154556 52.65998318603755))",9
R132C91,"POLYGON ((4.743204692068739 52.65998318603755, 4.736324749636602 52.65998318603755, 4.736324749636602 52.65498331448717, 4.743204692068739 52.65498331448717, 4.743204692068739 52.65998318603755))",9
R132C103,"POLYGON ((4.825764001254376 52.65998318603755, 4.818884058822239 52.65998318603755, 4.818884058822239 52.65498331448717, 4.825764001254376 52.65498331448717, 4.825764001254376 52.65998318603755))",9
R132C104,"POLYGON ((4.832643943686512 52.65998318603755, 4.825764001254376 52.65998318603755, 4.825764001254376 52.65498331448717, 4.832643943686512 52.65498331448717, 4.832643943686512 52.65998318603755))",9
R132C135,"POLYGON ((5.045922159082741 52.65998318603755, 5.039042216650604 52.65998318603755, 5.039042216650604 52.65498331448717, 5.045922159082741 52.65498331448717, 5.045922159082741 52.65998318603755))",7
R132C136,"POLYGON ((5.052802101514877 52.65998318603755, 5.045922159082741 52.65998318603755, 5.045922159082741 52.65498331448717, 5.052802101514877 52.65498331448717, 5.052802101514877 52.65998318603755))",7
R132C137,"POLYGON ((5.059682043947014 52.65998318603755, 5.052802101514877 52.65998318603755, 5.052802101514877 52.65498331448717, 5.059682043947014 52.65498331448717, 5.059682043947014 52.65998318603755))",7
R132C138,"POLYGON ((5.06656198637915 52.65998318603755, 5.059682043947014 52.65998318603755, 5.059682043947014 52.65498331448717, 5.06656198637915 52.65498331448717, 5.06656198637915 52.65998318603755))",7
R132C139,"POLYGON ((5.073441928811286 52.65998318603755, 5.06656198637915 52.65998318603755, 5.06656198637915 52.65498331448717, 5.073441928811286 52.65498331448717, 5.073441928811286 52.65998318603755))",7
R132C140,"POLYGON ((5.080321871243423 52.65998318603755, 5.073441928811286 52.65998318603755, 5.073441928811286 52.65498331448717, 5.080321871243423 52.65498331448717, 5.080321871243423 52.65998318603755))",7
R132C141,"POLYGON ((5.087201813675559 52.65998318603755, 5.080321871243423 52.65998318603755, 5.080321871243423 52.65498331448717, 5.087201813675559 52.65498331448717, 5.087201813675559 52.65998318603755))",7
R132C142,"POLYGON ((5.094081756107696 52.65998318603755, 5.087201813675559 52.65998318603755, 5.087201813675559 52.65498331448717, 5.094081756107696 52.65498331448717, 5.094081756107696 52.65998318603755))",7
